ERC Type,Count,Percentage,Source File
ERC5615,55,0.05263359363037819,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC4626,51,0.04880569591180523,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5192,47,0.04497779819323228,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC6066;ERC3754;ERC4524;ERC721,46,0.04402082376358904,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC2981;ERC3754;ERC4524;ERC721,40,0.0382789771857296,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC1820,34,0.03253713060787016,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC4626;ERC1271,26,0.024881335170724238,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC721,23,0.02201041188179452,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5007,22,0.021053437452151276,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC721;ERC1155,18,0.017225539733578318,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC998;ERC3754;ERC4524;ERC721,15,0.014354616444648598,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6454,15,0.014354616444648598,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC5615;ERC721;ERC1155,14,0.01339764201500536,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3525;ERC4906;ERC3754;ERC4524;ERC721,14,0.01339764201500536,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC4626;ERC1271,14,0.01339764201500536,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC2981;ERC1271,13,0.012440667585362119,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5192;ERC3754;ERC721,12,0.011483693155718878,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC1155,12,0.011483693155718878,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC2981;ERC1271;ERC1155,12,0.011483693155718878,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6150,12,0.011483693155718878,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC6066;ERC4906;ERC2981;ERC3754;ERC4524;ERC721,11,0.010526718726075638,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC5773;ERC3754;ERC4524;ERC6220;ERC4910;ERC5646;ERC721,11,0.010526718726075638,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC884,10,0.0095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4524,10,0.0095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC2981;ERC4494;ERC3754;ERC4524;ERC721;ERC1271,10,0.0095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC5615;ERC1155,9,0.008612769866789159,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5169;ERC3754;ERC4524;ERC721,9,0.008612769866789159,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC3754;ERC721,9,0.008612769866789159,final_basic_server_processed_ethereum_deduplicated_results.csv
